idx,Question_no,Set_no,Weak_checked,Strong_checked,Weakest,Strongest
2251,Q252,6,0,0,9999,9999
2252,Q253,6,0,0,9999,9999
2253,Q254,6,0,0,9999,9999
2254,Q255,6,0,0,9999,9999
2255,Q256,6,0,0,9999,9999
2256,Q257,6,0,0,9999,9999
2257,Q258,6,0,0,9999,9999
2258,Q259,6,0,0,9999,9999
2259,Q260,6,0,0,9999,9999
2260,Q261,6,0,0,9999,9999
2261,Q262,6,0,0,9999,9999
2262,Q263,6,0,0,9999,9999
2263,Q264,6,0,0,9999,9999
2264,Q265,6,0,0,9999,9999
2265,Q266,6,0,0,9999,9999
2266,Q267,6,0,0,9999,9999
2267,Q268,6,0,0,9999,9999
2268,Q269,6,0,0,9999,9999
2269,Q270,6,0,0,9999,9999
2270,Q271,6,0,0,9999,9999
2271,Q272,6,0,0,9999,9999
2272,Q273,6,0,0,9999,9999
2273,Q274,6,0,0,9999,9999
2274,Q275,6,0,0,9999,9999
2275,Q276,6,0,0,9999,9999
2276,Q277,6,0,0,9999,9999
2277,Q278,6,0,0,9999,9999
2278,Q279,6,0,0,9999,9999
2279,Q280,6,0,0,9999,9999
2280,Q281,6,0,0,9999,9999
2281,Q282,6,0,0,9999,9999
2282,Q283,6,0,0,9999,9999
2283,Q284,6,0,0,9999,9999
2284,Q285,6,0,0,9999,9999
2285,Q286,6,0,0,9999,9999
2286,Q287,6,0,0,9999,9999
2287,Q288,6,0,0,9999,9999
2288,Q289,6,0,0,9999,9999
2289,Q290,6,0,0,9999,9999
2290,Q291,6,0,0,9999,9999
2291,Q292,6,0,0,9999,9999
2292,Q293,6,0,0,9999,9999
2293,Q294,6,0,0,9999,9999
2294,Q295,6,0,0,9999,9999
2295,Q296,6,0,0,9999,9999
2296,Q297,6,0,0,9999,9999
2297,Q298,6,0,0,9999,9999
2298,Q299,6,0,0,9999,9999
2299,Q300,6,0,0,9999,9999
2300,Q301,6,0,0,9999,9999
2301,Q302,6,0,0,9999,9999
2302,Q303,6,0,0,9999,9999
2303,Q304,6,0,0,9999,9999
2304,Q305,6,0,0,9999,9999
2305,Q306,6,0,0,9999,9999
2306,Q307,6,0,0,9999,9999
2307,Q308,6,0,0,9999,9999
2308,Q309,6,0,0,9999,9999
2309,Q310,6,0,0,9999,9999
2310,Q311,6,0,0,9999,9999
2311,Q312,6,0,0,9999,9999
2312,Q313,6,0,0,9999,9999
2313,Q314,6,0,0,9999,9999
2314,Q315,6,0,0,9999,9999
2315,Q316,6,0,0,9999,9999
2316,Q317,6,0,0,9999,9999
2317,Q318,6,0,0,9999,9999
2318,Q319,6,0,0,9999,9999
2319,Q320,6,0,0,9999,9999
2320,Q321,6,0,0,9999,9999
2321,Q322,6,0,0,9999,9999
2322,Q323,6,0,0,9999,9999
2323,Q324,6,0,0,9999,9999
2324,Q325,6,0,0,9999,9999
2325,Q326,6,0,0,9999,9999
2326,Q327,6,0,0,9999,9999
2327,Q328,6,0,0,9999,9999
2328,Q329,6,0,0,9999,9999
2329,Q330,6,0,0,9999,9999
2330,Q331,6,0,0,9999,9999
2331,Q332,6,0,0,9999,9999
2332,Q333,6,0,0,9999,9999
2333,Q334,6,0,0,9999,9999
2334,Q335,6,0,0,9999,9999
2335,Q336,6,0,0,9999,9999
2336,Q337,6,0,0,9999,9999
2337,Q338,6,0,0,9999,9999
2338,Q339,6,0,0,9999,9999
2339,Q340,6,0,0,9999,9999
2340,Q341,6,0,0,9999,9999
2341,Q342,6,0,0,9999,9999
2342,Q343,6,0,0,9999,9999
2343,Q344,6,0,0,9999,9999
2344,Q345,6,0,0,9999,9999
2345,Q346,6,0,0,9999,9999
2346,Q347,6,0,0,9999,9999
2347,Q348,6,0,0,9999,9999
2348,Q349,6,0,0,9999,9999
2349,Q350,6,0,0,9999,9999
2350,Q351,6,0,0,9999,9999
2351,Q352,6,0,0,9999,9999
2352,Q353,6,0,0,9999,9999
2353,Q354,6,0,0,9999,9999
2354,Q355,6,0,0,9999,9999
2355,Q356,6,0,0,9999,9999
2356,Q357,6,0,0,9999,9999
2357,Q358,6,0,0,9999,9999
2358,Q359,6,0,0,9999,9999
2359,Q360,6,0,0,9999,9999
2360,Q361,6,0,0,9999,9999
2361,Q362,6,0,0,9999,9999
2362,Q363,6,0,0,9999,9999
2363,Q364,6,0,0,9999,9999
2364,Q365,6,0,0,9999,9999
2365,Q366,6,0,0,9999,9999
2366,Q367,6,0,0,9999,9999
2367,Q368,6,0,0,9999,9999
2368,Q369,6,0,0,9999,9999
2369,Q370,6,0,0,9999,9999
2370,Q371,6,0,0,9999,9999
2371,Q372,6,0,0,9999,9999
2372,Q373,6,0,0,9999,9999
2373,Q374,6,0,0,9999,9999
2374,Q375,6,0,0,9999,9999
2375,Q376,6,0,0,9999,9999
2376,Q377,6,0,0,9999,9999
2377,Q378,6,0,0,9999,9999
2378,Q379,6,0,0,9999,9999
2379,Q380,6,0,0,9999,9999
2380,Q381,6,0,0,9999,9999
2381,Q382,6,0,0,9999,9999
2382,Q383,6,0,0,9999,9999
2383,Q384,6,0,0,9999,9999
2384,Q385,6,0,0,9999,9999
2385,Q386,6,0,0,9999,9999
2386,Q387,6,0,0,9999,9999
2387,Q388,6,0,0,9999,9999
2388,Q389,6,0,0,9999,9999
2389,Q390,6,0,0,9999,9999
2390,Q391,6,0,0,9999,9999
2391,Q392,6,0,0,9999,9999
2392,Q393,6,0,0,9999,9999
2393,Q394,6,0,0,9999,9999
2394,Q395,6,0,0,9999,9999
2395,Q396,6,0,0,9999,9999
2396,Q397,6,0,0,9999,9999
2397,Q398,6,0,0,9999,9999
2398,Q399,6,0,0,9999,9999
2399,Q400,6,0,0,9999,9999
2400,Q1,7,0,0,9999,9999
2401,Q2,7,0,0,9999,9999
2402,Q3,7,0,0,9999,9999
2403,Q4,7,0,0,9999,9999
2404,Q5,7,0,0,9999,9999
2405,Q6,7,0,0,9999,9999
2406,Q7,7,0,0,9999,9999
2407,Q8,7,0,0,9999,9999
2408,Q9,7,0,0,9999,9999
2409,Q10,7,0,0,9999,9999
2410,Q11,7,0,0,9999,9999
2411,Q12,7,0,0,9999,9999
2412,Q13,7,0,0,9999,9999
2413,Q14,7,0,0,9999,9999
2414,Q15,7,0,0,9999,9999
2415,Q16,7,0,0,9999,9999
2416,Q17,7,0,0,9999,9999
2417,Q18,7,0,0,9999,9999
2418,Q19,7,0,0,9999,9999
2419,Q20,7,0,0,9999,9999
2420,Q21,7,0,0,9999,9999
2421,Q22,7,0,0,9999,9999
2422,Q23,7,0,0,9999,9999
2423,Q24,7,0,0,9999,9999
2424,Q25,7,0,0,9999,9999
2425,Q26,7,0,0,9999,9999
2426,Q27,7,0,0,9999,9999
2427,Q28,7,0,0,9999,9999
2428,Q29,7,0,0,9999,9999
2429,Q30,7,0,0,9999,9999
2430,Q31,7,0,0,9999,9999
2431,Q32,7,0,0,9999,9999
2432,Q33,7,0,0,9999,9999
2433,Q34,7,0,0,9999,9999
2434,Q35,7,0,0,9999,9999
2435,Q36,7,0,0,9999,9999
2436,Q37,7,0,0,9999,9999
2437,Q38,7,0,0,9999,9999
2438,Q39,7,0,0,9999,9999
2439,Q40,7,0,0,9999,9999
2440,Q41,7,0,0,9999,9999
2441,Q42,7,0,0,9999,9999
2442,Q43,7,0,0,9999,9999
2443,Q44,7,0,0,9999,9999
2444,Q45,7,0,0,9999,9999
2445,Q46,7,0,0,9999,9999
2446,Q47,7,0,0,9999,9999
2447,Q48,7,0,0,9999,9999
2448,Q49,7,0,0,9999,9999
2449,Q50,7,0,0,9999,9999
2450,Q51,7,0,0,9999,9999
2451,Q52,7,0,0,9999,9999
2452,Q53,7,0,0,9999,9999
2453,Q54,7,0,0,9999,9999
2454,Q55,7,0,0,9999,9999
2455,Q56,7,0,0,9999,9999
2456,Q57,7,0,0,9999,9999
2457,Q58,7,0,0,9999,9999
2458,Q59,7,0,0,9999,9999
2459,Q60,7,0,0,9999,9999
2460,Q61,7,0,0,9999,9999
2461,Q62,7,0,0,9999,9999
2462,Q63,7,0,0,9999,9999
2463,Q64,7,0,0,9999,9999
2464,Q65,7,0,0,9999,9999
2465,Q66,7,0,0,9999,9999
2466,Q67,7,0,0,9999,9999
2467,Q68,7,0,0,9999,9999
2468,Q69,7,0,0,9999,9999
2469,Q70,7,0,0,9999,9999
2470,Q71,7,0,0,9999,9999
2471,Q72,7,0,0,9999,9999
2472,Q73,7,0,0,9999,9999
2473,Q74,7,0,0,9999,9999
2474,Q75,7,0,0,9999,9999
2475,Q76,7,0,0,9999,9999
2476,Q77,7,0,0,9999,9999
2477,Q78,7,0,0,9999,9999
2478,Q79,7,0,0,9999,9999
2479,Q80,7,0,0,9999,9999
2480,Q81,7,0,0,9999,9999
2481,Q82,7,0,0,9999,9999
2482,Q83,7,0,0,9999,9999
2483,Q84,7,0,0,9999,9999
2484,Q85,7,0,0,9999,9999
2485,Q86,7,0,0,9999,9999
2486,Q87,7,0,0,9999,9999
2487,Q88,7,0,0,9999,9999
2488,Q89,7,0,0,9999,9999
2489,Q90,7,0,0,9999,9999
2490,Q91,7,0,0,9999,9999
2491,Q92,7,0,0,9999,9999
2492,Q93,7,0,0,9999,9999
2493,Q94,7,0,0,9999,9999
2494,Q95,7,0,0,9999,9999
2495,Q96,7,0,0,9999,9999
2496,Q97,7,0,0,9999,9999
2497,Q98,7,0,0,9999,9999
2498,Q99,7,0,0,9999,9999
2499,Q100,7,0,0,9999,9999
2500,Q101,7,0,0,9999,9999
2501,Q102,7,0,0,9999,9999
2502,Q103,7,0,0,9999,9999
2503,Q104,7,0,0,9999,9999
2504,Q105,7,0,0,9999,9999
2505,Q106,7,0,0,9999,9999
2506,Q107,7,0,0,9999,9999
2507,Q108,7,0,0,9999,9999
2508,Q109,7,0,0,9999,9999
2509,Q110,7,0,0,9999,9999
2510,Q111,7,0,0,9999,9999
2511,Q112,7,0,0,9999,9999
2512,Q113,7,0,0,9999,9999
2513,Q114,7,0,0,9999,9999
2514,Q115,7,0,0,9999,9999
2515,Q116,7,0,0,9999,9999
2516,Q117,7,0,0,9999,9999
2517,Q118,7,0,0,9999,9999
2518,Q119,7,0,0,9999,9999
2519,Q120,7,0,0,9999,9999
2520,Q121,7,0,0,9999,9999
2521,Q122,7,0,0,9999,9999
2522,Q123,7,0,0,9999,9999
2523,Q124,7,0,0,9999,9999
2524,Q125,7,0,0,9999,9999
2525,Q126,7,0,0,9999,9999
2526,Q127,7,0,0,9999,9999
2527,Q128,7,0,0,9999,9999
2528,Q129,7,0,0,9999,9999
2529,Q130,7,0,0,9999,9999
2530,Q131,7,0,0,9999,9999
2531,Q132,7,0,0,9999,9999
2532,Q133,7,0,0,9999,9999
2533,Q134,7,0,0,9999,9999
2534,Q135,7,0,0,9999,9999
2535,Q136,7,0,0,9999,9999
2536,Q137,7,0,0,9999,9999
2537,Q138,7,0,0,9999,9999
2538,Q139,7,0,0,9999,9999
2539,Q140,7,0,0,9999,9999
2540,Q141,7,0,0,9999,9999
2541,Q142,7,0,0,9999,9999
2542,Q143,7,0,0,9999,9999
2543,Q144,7,0,0,9999,9999
2544,Q145,7,0,0,9999,9999
2545,Q146,7,0,0,9999,9999
2546,Q147,7,0,0,9999,9999
2547,Q148,7,0,0,9999,9999
2548,Q149,7,0,0,9999,9999
2549,Q150,7,0,0,9999,9999
2550,Q151,7,0,0,9999,9999
2551,Q152,7,0,0,9999,9999
2552,Q153,7,0,0,9999,9999
2553,Q154,7,0,0,9999,9999
2554,Q155,7,0,0,9999,9999
2555,Q156,7,0,0,9999,9999
2556,Q157,7,0,0,9999,9999
2557,Q158,7,0,0,9999,9999
2558,Q159,7,0,0,9999,9999
2559,Q160,7,0,0,9999,9999
2560,Q161,7,0,0,9999,9999
2561,Q162,7,0,0,9999,9999
2562,Q163,7,0,0,9999,9999
2563,Q164,7,0,0,9999,9999
2564,Q165,7,0,0,9999,9999
2565,Q166,7,0,0,9999,9999
2566,Q167,7,0,0,9999,9999
2567,Q168,7,0,0,9999,9999
2568,Q169,7,0,0,9999,9999
2569,Q170,7,0,0,9999,9999
2570,Q171,7,0,0,9999,9999
2571,Q172,7,0,0,9999,9999
2572,Q173,7,0,0,9999,9999
2573,Q174,7,0,0,9999,9999
2574,Q175,7,0,0,9999,9999
2575,Q176,7,0,0,9999,9999
2576,Q177,7,0,0,9999,9999
2577,Q178,7,0,0,9999,9999
2578,Q179,7,0,0,9999,9999
2579,Q180,7,0,0,9999,9999
2580,Q181,7,0,0,9999,9999
2581,Q182,7,0,0,9999,9999
2582,Q183,7,0,0,9999,9999
2583,Q184,7,0,0,9999,9999
2584,Q185,7,0,0,9999,9999
2585,Q186,7,0,0,9999,9999
2586,Q187,7,0,0,9999,9999
2587,Q188,7,0,0,9999,9999
2588,Q189,7,0,0,9999,9999
2589,Q190,7,0,0,9999,9999
2590,Q191,7,0,0,9999,9999
2591,Q192,7,0,0,9999,9999
2592,Q193,7,0,0,9999,9999
2593,Q194,7,0,0,9999,9999
2594,Q195,7,0,0,9999,9999
2595,Q196,7,0,0,9999,9999
2596,Q197,7,0,0,9999,9999
2597,Q198,7,0,0,9999,9999
2598,Q199,7,0,0,9999,9999
2599,Q200,7,0,0,9999,9999
2600,Q201,7,0,0,9999,9999
2601,Q202,7,0,0,9999,9999
2602,Q203,7,0,0,9999,9999
2603,Q204,7,0,0,9999,9999
2604,Q205,7,0,0,9999,9999
2605,Q206,7,0,0,9999,9999
2606,Q207,7,0,0,9999,9999
2607,Q208,7,0,0,9999,9999
2608,Q209,7,0,0,9999,9999
2609,Q210,7,0,0,9999,9999
2610,Q211,7,0,0,9999,9999
2611,Q212,7,0,0,9999,9999
2612,Q213,7,0,0,9999,9999
2613,Q214,7,0,0,9999,9999
2614,Q215,7,0,0,9999,9999
2615,Q216,7,0,0,9999,9999
2616,Q217,7,0,0,9999,9999
2617,Q218,7,0,0,9999,9999
2618,Q219,7,0,0,9999,9999
2619,Q220,7,0,0,9999,9999
2620,Q221,7,0,0,9999,9999
2621,Q222,7,0,0,9999,9999
2622,Q223,7,0,0,9999,9999
2623,Q224,7,0,0,9999,9999
2624,Q225,7,0,0,9999,9999
2625,Q226,7,0,0,9999,9999
2626,Q227,7,0,0,9999,9999
2627,Q228,7,0,0,9999,9999
2628,Q229,7,0,0,9999,9999
2629,Q230,7,0,0,9999,9999
2630,Q231,7,0,0,9999,9999
2631,Q232,7,0,0,9999,9999
2632,Q233,7,0,0,9999,9999
2633,Q234,7,0,0,9999,9999
2634,Q235,7,0,0,9999,9999
2635,Q236,7,0,0,9999,9999
2636,Q237,7,0,0,9999,9999
2637,Q238,7,0,0,9999,9999
2638,Q239,7,0,0,9999,9999
2639,Q240,7,0,0,9999,9999
2640,Q241,7,0,0,9999,9999
2641,Q242,7,0,0,9999,9999
2642,Q243,7,0,0,9999,9999
2643,Q244,7,0,0,9999,9999
2644,Q245,7,0,0,9999,9999
2645,Q246,7,0,0,9999,9999
2646,Q247,7,0,0,9999,9999
2647,Q248,7,0,0,9999,9999
2648,Q249,7,0,0,9999,9999
2649,Q250,7,0,0,9999,9999
2650,Q251,7,0,0,9999,9999
2651,Q252,7,0,0,9999,9999
2652,Q253,7,0,0,9999,9999
2653,Q254,7,0,0,9999,9999
2654,Q255,7,0,0,9999,9999
2655,Q256,7,0,0,9999,9999
2656,Q257,7,0,0,9999,9999
2657,Q258,7,0,0,9999,9999
2658,Q259,7,0,0,9999,9999
2659,Q260,7,0,0,9999,9999
2660,Q261,7,0,0,9999,9999
2661,Q262,7,0,0,9999,9999
2662,Q263,7,0,0,9999,9999
2663,Q264,7,0,0,9999,9999
2664,Q265,7,0,0,9999,9999
2665,Q266,7,0,0,9999,9999
2666,Q267,7,0,0,9999,9999
2667,Q268,7,0,0,9999,9999
2668,Q269,7,0,0,9999,9999
2669,Q270,7,0,0,9999,9999
2670,Q271,7,0,0,9999,9999
2671,Q272,7,0,0,9999,9999
2672,Q273,7,0,0,9999,9999
2673,Q274,7,0,0,9999,9999
2674,Q275,7,0,0,9999,9999
2675,Q276,7,0,0,9999,9999
2676,Q277,7,0,0,9999,9999
2677,Q278,7,0,0,9999,9999
2678,Q279,7,0,0,9999,9999
2679,Q280,7,0,0,9999,9999
2680,Q281,7,0,0,9999,9999
2681,Q282,7,0,0,9999,9999
2682,Q283,7,0,0,9999,9999
2683,Q284,7,0,0,9999,9999
2684,Q285,7,0,0,9999,9999
2685,Q286,7,0,0,9999,9999
2686,Q287,7,0,0,9999,9999
2687,Q288,7,0,0,9999,9999
2688,Q289,7,0,0,9999,9999
2689,Q290,7,0,0,9999,9999
2690,Q291,7,0,0,9999,9999
2691,Q292,7,0,0,9999,9999
2692,Q293,7,0,0,9999,9999
2693,Q294,7,0,0,9999,9999
2694,Q295,7,0,0,9999,9999
2695,Q296,7,0,0,9999,9999
2696,Q297,7,0,0,9999,9999
2697,Q298,7,0,0,9999,9999
2698,Q299,7,0,0,9999,9999
2699,Q300,7,0,0,9999,9999
2700,Q301,7,0,0,9999,9999
2701,Q302,7,0,0,9999,9999
2702,Q303,7,0,0,9999,9999
2703,Q304,7,0,0,9999,9999
2704,Q305,7,0,0,9999,9999
2705,Q306,7,0,0,9999,9999
2706,Q307,7,0,0,9999,9999
2707,Q308,7,0,0,9999,9999
2708,Q309,7,0,0,9999,9999
2709,Q310,7,0,0,9999,9999
2710,Q311,7,0,0,9999,9999
2711,Q312,7,0,0,9999,9999
2712,Q313,7,0,0,9999,9999
2713,Q314,7,0,0,9999,9999
2714,Q315,7,0,0,9999,9999
2715,Q316,7,0,0,9999,9999
2716,Q317,7,0,0,9999,9999
2717,Q318,7,0,0,9999,9999
2718,Q319,7,0,0,9999,9999
2719,Q320,7,0,0,9999,9999
2720,Q321,7,0,0,9999,9999
2721,Q322,7,0,0,9999,9999
2722,Q323,7,0,0,9999,9999
2723,Q324,7,0,0,9999,9999
2724,Q325,7,0,0,9999,9999
2725,Q326,7,0,0,9999,9999
2726,Q327,7,0,0,9999,9999
2727,Q328,7,0,0,9999,9999
2728,Q329,7,0,0,9999,9999
2729,Q330,7,0,0,9999,9999
2730,Q331,7,0,0,9999,9999
2731,Q332,7,0,0,9999,9999
2732,Q333,7,0,0,9999,9999
2733,Q334,7,0,0,9999,9999
2734,Q335,7,0,0,9999,9999
2735,Q336,7,0,0,9999,9999
2736,Q337,7,0,0,9999,9999
2737,Q338,7,0,0,9999,9999
2738,Q339,7,0,0,9999,9999
2739,Q340,7,0,0,9999,9999
2740,Q341,7,0,0,9999,9999
2741,Q342,7,0,0,9999,9999
2742,Q343,7,0,0,9999,9999
2743,Q344,7,0,0,9999,9999
2744,Q345,7,0,0,9999,9999
2745,Q346,7,0,0,9999,9999
2746,Q347,7,0,0,9999,9999
2747,Q348,7,0,0,9999,9999
2748,Q349,7,0,0,9999,9999
2749,Q350,7,0,0,9999,9999
2750,Q351,7,0,0,9999,9999
2751,Q352,7,0,0,9999,9999
2752,Q353,7,0,0,9999,9999
2753,Q354,7,0,0,9999,9999
2754,Q355,7,0,0,9999,9999
2755,Q356,7,0,0,9999,9999
2756,Q357,7,0,0,9999,9999
2757,Q358,7,0,0,9999,9999
2758,Q359,7,0,0,9999,9999
2759,Q360,7,0,0,9999,9999
2760,Q361,7,0,0,9999,9999
2761,Q362,7,0,0,9999,9999
2762,Q363,7,0,0,9999,9999
2763,Q364,7,0,0,9999,9999
2764,Q365,7,0,0,9999,9999
2765,Q366,7,0,0,9999,9999
2766,Q367,7,0,0,9999,9999
2767,Q368,7,0,0,9999,9999
2768,Q369,7,0,0,9999,9999
2769,Q370,7,0,0,9999,9999
2770,Q371,7,0,0,9999,9999
2771,Q372,7,0,0,9999,9999
2772,Q373,7,0,0,9999,9999
2773,Q374,7,0,0,9999,9999
2774,Q375,7,0,0,9999,9999
2775,Q376,7,0,0,9999,9999
2776,Q377,7,0,0,9999,9999
2777,Q378,7,0,0,9999,9999
2778,Q379,7,0,0,9999,9999
2779,Q380,7,0,0,9999,9999
2780,Q381,7,0,0,9999,9999
2781,Q382,7,0,0,9999,9999
2782,Q383,7,0,0,9999,9999
2783,Q384,7,0,0,9999,9999
2784,Q385,7,0,0,9999,9999
2785,Q386,7,0,0,9999,9999
2786,Q387,7,0,0,9999,9999
2787,Q388,7,0,0,9999,9999
2788,Q389,7,0,0,9999,9999
2789,Q390,7,0,0,9999,9999
2790,Q391,7,0,0,9999,9999
2791,Q392,7,0,0,9999,9999
2792,Q393,7,0,0,9999,9999
2793,Q394,7,0,0,9999,9999
2794,Q395,7,0,0,9999,9999
2795,Q396,7,0,0,9999,9999
2796,Q397,7,0,0,9999,9999
2797,Q398,7,0,0,9999,9999
2798,Q399,7,0,0,9999,9999
2799,Q400,7,0,0,9999,9999
2800,Q1,8,0,0,9999,9999
2801,Q2,8,0,0,9999,9999
2802,Q3,8,0,0,9999,9999
2803,Q4,8,0,0,9999,9999
2804,Q5,8,0,0,9999,9999
2805,Q6,8,0,0,9999,9999
2806,Q7,8,0,0,9999,9999
2807,Q8,8,0,0,9999,9999
2808,Q9,8,0,0,9999,9999
2809,Q10,8,0,0,9999,9999
2810,Q11,8,0,0,9999,9999
2811,Q12,8,0,0,9999,9999
2812,Q13,8,0,0,9999,9999
2813,Q14,8,0,0,9999,9999
2814,Q15,8,0,0,9999,9999
2815,Q16,8,0,0,9999,9999
2816,Q17,8,0,0,9999,9999
2817,Q18,8,0,0,9999,9999
2818,Q19,8,0,0,9999,9999
2819,Q20,8,0,0,9999,9999
2820,Q21,8,0,0,9999,9999
2821,Q22,8,0,0,9999,9999
2822,Q23,8,0,0,9999,9999
2823,Q24,8,0,0,9999,9999
2824,Q25,8,0,0,9999,9999
2825,Q26,8,0,0,9999,9999
2826,Q27,8,0,0,9999,9999
2827,Q28,8,0,0,9999,9999
2828,Q29,8,0,0,9999,9999
2829,Q30,8,0,0,9999,9999
2830,Q31,8,0,0,9999,9999
2831,Q32,8,0,0,9999,9999
2832,Q33,8,0,0,9999,9999
2833,Q34,8,0,0,9999,9999
2834,Q35,8,0,0,9999,9999
2835,Q36,8,0,0,9999,9999
2836,Q37,8,0,0,9999,9999
2837,Q38,8,0,0,9999,9999
2838,Q39,8,0,0,9999,9999
2839,Q40,8,0,0,9999,9999
2840,Q41,8,0,0,9999,9999
2841,Q42,8,0,0,9999,9999
2842,Q43,8,0,0,9999,9999
2843,Q44,8,0,0,9999,9999
2844,Q45,8,0,0,9999,9999
2845,Q46,8,0,0,9999,9999
2846,Q47,8,0,0,9999,9999
2847,Q48,8,0,0,9999,9999
2848,Q49,8,0,0,9999,9999
2849,Q50,8,0,0,9999,9999
2850,Q51,8,0,0,9999,9999
2851,Q52,8,0,0,9999,9999
2852,Q53,8,0,0,9999,9999
2853,Q54,8,0,0,9999,9999
2854,Q55,8,0,0,9999,9999
2855,Q56,8,0,0,9999,9999
2856,Q57,8,0,0,9999,9999
2857,Q58,8,0,0,9999,9999
2858,Q59,8,0,0,9999,9999
2859,Q60,8,0,0,9999,9999
2860,Q61,8,0,0,9999,9999
2861,Q62,8,0,0,9999,9999
2862,Q63,8,0,0,9999,9999
2863,Q64,8,0,0,9999,9999
2864,Q65,8,0,0,9999,9999
2865,Q66,8,0,0,9999,9999
2866,Q67,8,0,0,9999,9999
2867,Q68,8,0,0,9999,9999
2868,Q69,8,0,0,9999,9999
2869,Q70,8,0,0,9999,9999
2870,Q71,8,0,0,9999,9999
2871,Q72,8,0,0,9999,9999
2872,Q73,8,0,0,9999,9999
2873,Q74,8,0,0,9999,9999
2874,Q75,8,0,0,9999,9999
2875,Q76,8,0,0,9999,9999
2876,Q77,8,0,0,9999,9999
2877,Q78,8,0,0,9999,9999
2878,Q79,8,0,0,9999,9999
2879,Q80,8,0,0,9999,9999
2880,Q81,8,0,0,9999,9999
2881,Q82,8,0,0,9999,9999
2882,Q83,8,0,0,9999,9999
2883,Q84,8,0,0,9999,9999
2884,Q85,8,0,0,9999,9999
2885,Q86,8,0,0,9999,9999
2886,Q87,8,0,0,9999,9999
2887,Q88,8,0,0,9999,9999
2888,Q89,8,0,0,9999,9999
2889,Q90,8,0,0,9999,9999
2890,Q91,8,0,0,9999,9999
2891,Q92,8,0,0,9999,9999
2892,Q93,8,0,0,9999,9999
2893,Q94,8,0,0,9999,9999
2894,Q95,8,0,0,9999,9999
2895,Q96,8,0,0,9999,9999
2896,Q97,8,0,0,9999,9999
2897,Q98,8,0,0,9999,9999
2898,Q99,8,0,0,9999,9999
2899,Q100,8,0,0,9999,9999
2900,Q101,8,0,0,9999,9999
2901,Q102,8,0,0,9999,9999
2902,Q103,8,0,0,9999,9999
2903,Q104,8,0,0,9999,9999
2904,Q105,8,0,0,9999,9999
2905,Q106,8,0,0,9999,9999
2906,Q107,8,0,0,9999,9999
2907,Q108,8,0,0,9999,9999
2908,Q109,8,0,0,9999,9999
2909,Q110,8,0,0,9999,9999
2910,Q111,8,0,0,9999,9999
2911,Q112,8,0,0,9999,9999
2912,Q113,8,0,0,9999,9999
2913,Q114,8,0,0,9999,9999
2914,Q115,8,0,0,9999,9999
2915,Q116,8,0,0,9999,9999
2916,Q117,8,0,0,9999,9999
2917,Q118,8,0,0,9999,9999
2918,Q119,8,0,0,9999,9999
2919,Q120,8,0,0,9999,9999
2920,Q121,8,0,0,9999,9999
2921,Q122,8,0,0,9999,9999
2922,Q123,8,0,0,9999,9999
2923,Q124,8,0,0,9999,9999
2924,Q125,8,0,0,9999,9999
2925,Q126,8,0,0,9999,9999
2926,Q127,8,0,0,9999,9999
2927,Q128,8,0,0,9999,9999
2928,Q129,8,0,0,9999,9999
2929,Q130,8,0,0,9999,9999
2930,Q131,8,0,0,9999,9999
2931,Q132,8,0,0,9999,9999
2932,Q133,8,0,0,9999,9999
2933,Q134,8,0,0,9999,9999
2934,Q135,8,0,0,9999,9999
2935,Q136,8,0,0,9999,9999
2936,Q137,8,0,0,9999,9999
2937,Q138,8,0,0,9999,9999
2938,Q139,8,0,0,9999,9999
2939,Q140,8,0,0,9999,9999
2940,Q141,8,0,0,9999,9999
2941,Q142,8,0,0,9999,9999
2942,Q143,8,0,0,9999,9999
2943,Q144,8,0,0,9999,9999
2944,Q145,8,0,0,9999,9999
2945,Q146,8,0,0,9999,9999
2946,Q147,8,0,0,9999,9999
2947,Q148,8,0,0,9999,9999
2948,Q149,8,0,0,9999,9999
2949,Q150,8,0,0,9999,9999
2950,Q151,8,0,0,9999,9999
2951,Q152,8,0,0,9999,9999
2952,Q153,8,0,0,9999,9999
2953,Q154,8,0,0,9999,9999
2954,Q155,8,0,0,9999,9999
2955,Q156,8,0,0,9999,9999
2956,Q157,8,0,0,9999,9999
2957,Q158,8,0,0,9999,9999
2958,Q159,8,0,0,9999,9999
2959,Q160,8,0,0,9999,9999
2960,Q161,8,0,0,9999,9999
2961,Q162,8,0,0,9999,9999
2962,Q163,8,0,0,9999,9999
2963,Q164,8,0,0,9999,9999
2964,Q165,8,0,0,9999,9999
2965,Q166,8,0,0,9999,9999
2966,Q167,8,0,0,9999,9999
2967,Q168,8,0,0,9999,9999
2968,Q169,8,0,0,9999,9999
2969,Q170,8,0,0,9999,9999
2970,Q171,8,0,0,9999,9999
2971,Q172,8,0,0,9999,9999
2972,Q173,8,0,0,9999,9999
2973,Q174,8,0,0,9999,9999
2974,Q175,8,0,0,9999,9999
2975,Q176,8,0,0,9999,9999
2976,Q177,8,0,0,9999,9999
2977,Q178,8,0,0,9999,9999
2978,Q179,8,0,0,9999,9999
2979,Q180,8,0,0,9999,9999
2980,Q181,8,0,0,9999,9999
2981,Q182,8,0,0,9999,9999
2982,Q183,8,0,0,9999,9999
2983,Q184,8,0,0,9999,9999
2984,Q185,8,0,0,9999,9999
